Transaction ID,Item_Cake,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Digital Wallet,Transaction Date,Location_encoded,Quantity_scaled,Price Per Unit_scaled,Total Spent_scaled
TXN_6616971,0,0,0,1,0,0,0,0,0,0,1,2023-09-02,1,0.25,0.5,0.20833333333333331
TXN_7803615,0,0,0,0,1,0,0,0,1,0,0,2023-12-13,0,0.5,1.0,0.5833333333333333
TXN_7549542,0,0,1,0,0,0,0,0,0,0,1,2023-07-19,1,1.0,0.0,0.16666666666666666
TXN_3544789,0,0,0,0,0,0,0,1,0,1,0,2023-07-14,0,0.75,0.125,0.20833333333333331
TXN_1583597,0,0,0,0,1,0,0,0,1,0,0,2023-05-10,0,0.0,1.0,0.16666666666666666
TXN_8472308,0,0,1,0,0,0,0,0,0,0,1,2023-08-19,1,0.25,0.0,0.041666666666666664
TXN_1967565,0,0,0,0,0,0,1,0,0,1,0,2023-03-31,1,1.0,0.75,0.7916666666666666
TXN_2029497,0,0,0,0,0,1,0,0,1,0,0,2023-01-06,1,0.25,0.75,0.29166666666666663
TXN_8929774,1,0,0,0,0,0,0,0,1,0,0,2023-10-02,0,0.5,0.5,0.3333333333333333
TXN_5003018,0,0,1,0,0,0,0,0,0,0,1,2023-06-09,1,0.75,0.0,0.125
TXN_7852990,0,0,0,0,0,1,0,0,0,0,1,2023-07-10,1,1.0,0.75,0.7916666666666666
TXN_2534066,0,0,0,0,1,0,0,0,1,0,0,2023-10-13,0,0.25,1.0,0.375
TXN_2059647,0,0,0,0,0,0,0,1,0,0,1,2023-05-29,0,0.0,0.125,0.020833333333333332
TXN_2485183,0,0,0,0,0,0,1,0,1,0,0,2023-07-07,0,1.0,0.75,0.7916666666666666
TXN_7374846,0,0,0,0,0,1,0,0,0,1,0,2023-05-29,0,0.0,0.75,0.125
TXN_9401522,0,0,0,0,0,1,0,0,0,0,1,2023-11-16,0,0.75,0.75,0.625
TXN_8250651,0,0,0,0,0,1,0,0,0,0,1,2023-03-13,0,0.75,0.75,0.625
TXN_7191245,1,0,0,0,0,0,0,0,1,0,0,2023-05-22,1,0.75,0.5,0.4583333333333333
TXN_8982764,1,0,0,0,0,0,0,0,0,0,1,2023-11-23,1,1.0,0.5,0.5833333333333333
TXN_8669422,1,0,0,0,0,0,0,0,1,0,0,2023-10-15,1,0.75,0.5,0.4583333333333333
TXN_1153869,0,0,0,0,0,0,1,0,0,1,0,2023-11-03,1,1.0,0.75,0.7916666666666666
TXN_5043774,0,0,0,0,0,1,0,0,1,0,0,2023-06-08,0,0.5,0.75,0.4583333333333333
TXN_1746320,0,0,0,0,1,0,0,0,1,0,0,2023-11-14,1,0.0,1.0,0.16666666666666666
TXN_1077129,0,0,1,0,0,0,0,0,0,1,0,2023-09-12,0,0.0,0.0,0.0
TXN_4865338,0,0,0,0,0,1,0,0,1,0,0,2023-11-26,0,0.75,0.75,0.625
TXN_5616583,0,0,0,0,0,0,1,0,1,0,0,2023-10-13,0,0.0,0.75,0.125
TXN_2078474,0,0,1,0,0,0,0,0,0,0,1,2023-11-03,1,0.25,0.0,0.041666666666666664
TXN_2130245,0,0,0,0,0,0,1,0,0,1,0,2023-11-13,0,1.0,0.75,0.7916666666666666
TXN_3229409,0,0,0,1,0,0,0,0,1,0,0,2023-04-15,1,0.25,0.5,0.20833333333333331
TXN_9076216,1,0,0,0,0,0,0,0,1,0,0,2023-12-17,0,0.0,0.5,0.08333333333333333
TXN_6371987,0,0,0,0,0,0,0,1,1,0,0,2023-03-13,1,1.0,0.125,0.2708333333333333
TXN_9913877,0,1,0,0,0,0,0,0,0,1,0,2023-05-09,0,0.25,0.25,0.125
TXN_2084377,0,0,0,0,0,0,1,0,0,1,0,2023-10-22,0,0.0,0.75,0.125
TXN_1842675,0,0,1,0,0,0,0,0,0,1,0,2023-06-23,1,0.75,0.0,0.125
TXN_8605813,0,0,1,0,0,0,0,0,1,0,0,2023-06-30,1,0.0,0.0,0.0
TXN_9755352,0,0,0,0,0,1,0,0,0,0,1,2023-05-13,0,1.0,0.75,0.7916666666666666
TXN_7550498,0,0,0,1,0,0,0,0,0,1,0,2023-03-09,0,1.0,0.5,0.5833333333333333
TXN_2305908,0,1,0,0,0,0,0,0,1,0,0,2023-04-25,0,0.75,0.25,0.29166666666666663
TXN_6953697,0,0,0,0,0,0,1,0,0,1,0,2023-05-27,1,0.5,0.75,0.4583333333333333
TXN_3495950,0,0,0,0,0,0,0,1,0,1,0,2023-02-19,0,0.75,0.125,0.20833333333333331
TXN_7557340,0,0,0,0,0,0,0,1,0,1,0,2023-12-11,0,1.0,0.125,0.2708333333333333
TXN_1157817,0,0,0,0,0,0,1,0,0,0,1,2023-04-25,0,0.0,0.75,0.125
TXN_2020318,0,0,0,0,0,0,0,1,0,0,1,2023-10-12,0,0.5,0.125,0.14583333333333331
TXN_8692094,0,1,0,0,0,0,0,0,0,0,1,2023-08-30,1,1.0,0.25,0.375
TXN_5307411,1,0,0,0,0,0,0,0,0,0,1,2023-10-21,1,0.5,0.5,0.3333333333333333
TXN_9703120,0,1,0,0,0,0,0,0,0,1,0,2023-11-02,0,0.5,0.25,0.20833333333333331
TXN_1289133,0,0,0,1,0,0,0,0,1,0,0,2023-09-19,1,0.0,0.5,0.08333333333333333
TXN_2031459,1,0,0,0,0,0,0,0,1,0,0,2023-07-04,1,0.5,0.5,0.3333333333333333
TXN_1333682,0,0,0,0,0,0,1,0,0,0,1,2023-01-28,1,0.0,0.75,0.125
TXN_2256622,0,0,1,0,0,0,0,0,1,0,0,2023-10-04,0,0.25,0.0,0.041666666666666664
TXN_1623966,0,0,0,0,0,0,0,1,1,0,0,2023-12-29,1,0.25,0.125,0.08333333333333333
TXN_4912930,0,0,0,0,0,0,1,0,0,1,0,2023-02-26,0,0.5,0.75,0.4583333333333333
TXN_4942692,0,1,0,0,0,0,0,0,0,0,1,2023-01-15,1,0.25,0.25,0.125
TXN_3723007,0,0,0,0,0,0,0,1,0,0,1,2023-05-18,0,0.5,0.125,0.14583333333333331
TXN_7922392,0,0,0,0,0,1,0,0,0,1,0,2023-05-03,1,0.5,0.75,0.4583333333333333
TXN_7498727,0,0,0,0,1,0,0,0,1,0,0,2023-11-06,1,0.5,1.0,0.5833333333333333
TXN_1222338,0,0,1,0,0,0,0,0,1,0,0,2023-10-11,0,0.0,0.0,0.0
TXN_6878866,0,0,0,0,0,0,1,0,0,1,0,2023-02-25,0,0.5,0.75,0.4583333333333333
TXN_1260335,0,0,1,0,0,0,0,0,0,0,1,2023-07-18,0,0.75,0.0,0.125
TXN_9223242,0,0,0,0,0,0,1,0,0,1,0,2023-09-10,0,0.25,0.75,0.29166666666666663
TXN_6244211,0,0,0,0,0,0,1,0,0,1,0,2023-08-11,0,0.25,0.75,0.29166666666666663
TXN_5446858,0,0,1,0,0,0,0,0,1,0,0,2023-11-07,0,0.0,0.0,0.0
TXN_4612864,0,0,0,0,0,0,0,1,0,1,0,2023-02-14,1,0.5,0.125,0.14583333333333331
TXN_5411381,0,0,1,0,0,0,0,0,0,1,0,2023-04-28,1,0.0,0.0,0.0
TXN_3047598,0,0,1,0,0,0,0,0,0,1,0,2023-09-06,0,0.0,0.0,0.0
TXN_5754317,0,1,0,0,0,0,0,0,0,1,0,2023-01-10,1,0.25,0.25,0.125
TXN_7496926,0,0,0,0,0,1,0,0,1,0,0,2023-04-23,0,0.5,0.75,0.4583333333333333
TXN_1726858,0,0,0,0,0,0,1,0,1,0,0,2023-06-05,0,0.5,0.75,0.4583333333333333
TXN_7559388,0,0,0,0,1,0,0,0,0,0,1,2023-02-26,1,0.75,1.0,0.7916666666666666
TXN_8540499,0,0,1,0,0,0,0,0,1,0,0,2023-01-22,0,0.5,0.0,0.08333333333333333
TXN_4225756,0,0,1,0,0,0,0,0,0,0,1,2023-03-10,0,0.5,0.0,0.08333333333333333
TXN_6795640,0,0,1,0,0,0,0,0,0,0,1,2023-01-28,1,0.75,0.0,0.125
TXN_6702428,0,1,0,0,0,0,0,0,1,0,0,2023-08-11,1,1.0,0.25,0.375
TXN_8955259,0,0,0,0,0,0,1,0,0,1,0,2023-11-18,0,0.25,0.75,0.29166666666666663
TXN_4639319,0,1,0,0,0,0,0,0,1,0,0,2023-01-09,1,1.0,0.25,0.375
TXN_5997803,0,1,0,0,0,0,0,0,1,0,0,2023-12-03,0,1.0,0.25,0.375
TXN_1340956,0,1,0,0,0,0,0,0,0,0,1,2023-10-26,1,0.75,0.25,0.29166666666666663
TXN_1259671,0,0,0,0,0,1,0,0,0,0,1,2023-10-08,0,0.5,0.75,0.4583333333333333
TXN_8319993,0,0,0,1,0,0,0,0,0,0,1,2023-08-06,0,0.0,0.5,0.08333333333333333
TXN_8894157,0,0,0,0,0,1,0,0,0,1,0,2023-11-27,1,0.75,0.75,0.625
TXN_5523450,0,0,0,0,1,0,0,0,0,1,0,2023-07-02,1,1.0,1.0,1.0
TXN_7838964,0,0,0,0,0,1,0,0,0,1,0,2023-06-15,0,0.5,0.75,0.4583333333333333
TXN_2773987,0,0,0,0,0,0,1,0,0,1,0,2023-01-11,0,1.0,0.75,0.7916666666666666
TXN_1158829,0,0,0,0,0,0,0,1,0,1,0,2023-10-02,0,0.0,0.125,0.020833333333333332
TXN_2523298,0,0,0,0,0,0,0,1,1,0,0,2023-03-25,0,0.75,0.5,0.20833333333333331
TXN_8685737,0,0,0,0,0,0,1,0,1,0,0,2023-11-02,0,0.25,0.75,0.29166666666666663
TXN_5634135,0,0,1,0,0,0,0,0,1,0,0,2023-01-27,1,0.25,0.0,0.041666666666666664
TXN_1524626,0,0,0,0,0,0,1,0,0,0,1,2023-12-29,0,0.25,0.75,0.29166666666666663
TXN_7275407,0,0,0,0,0,0,1,0,0,0,1,2023-10-20,0,0.25,0.75,0.29166666666666663
TXN_2889622,0,0,0,1,0,0,0,0,0,1,0,2023-11-01,0,0.75,0.5,0.4583333333333333
TXN_6849113,0,0,1,0,0,0,0,0,0,1,0,2023-07-14,1,0.0,0.0,0.0
TXN_2265316,0,0,1,0,0,0,0,0,0,1,0,2023-12-29,0,0.5,0.0,0.08333333333333333
TXN_9472241,0,0,0,0,1,0,0,0,1,0,0,2023-06-30,1,0.5,1.0,0.5833333333333333
TXN_7345414,0,0,0,0,1,0,0,0,0,1,0,2023-02-15,0,0.0,1.0,0.16666666666666666
TXN_4473352,1,0,0,0,0,0,0,0,0,0,1,2023-11-16,0,0.0,0.5,0.08333333333333333
TXN_2814363,0,0,0,0,0,0,0,1,0,0,1,2023-07-02,1,0.25,0.125,0.08333333333333333
TXN_1846004,0,0,0,1,0,0,0,0,1,0,0,2023-05-21,0,0.5,0.5,0.3333333333333333
TXN_7140471,1,0,0,0,0,0,0,0,0,1,0,2023-05-25,1,0.0,0.5,0.08333333333333333
TXN_3119542,0,0,0,0,0,0,1,0,0,1,0,2023-10-31,1,0.0,0.75,0.125
TXN_7773968,0,0,0,0,0,1,0,0,0,0,1,2023-02-24,1,1.0,0.75,0.7916666666666666
TXN_9081088,0,0,0,0,0,0,0,1,1,0,0,2023-02-27,1,0.25,0.125,0.08333333333333333
TXN_8559167,0,0,0,0,0,1,0,0,0,0,1,2023-12-09,1,1.0,0.75,0.7916666666666666
TXN_1130191,0,0,0,0,0,0,1,0,1,0,0,2023-04-06,0,0.25,0.75,0.29166666666666663
TXN_5215451,0,0,0,0,0,1,0,0,0,0,1,2023-11-02,1,1.0,0.75,0.7916666666666666
TXN_1040764,0,1,0,0,0,0,0,0,1,0,0,2023-07-27,1,0.5,0.25,0.20833333333333331
TXN_5457133,0,0,0,1,0,0,0,0,1,0,0,2023-03-03,0,1.0,0.5,0.5833333333333333
TXN_8365478,0,0,0,0,0,0,1,0,1,0,0,2023-02-06,1,0.5,0.75,0.4583333333333333
TXN_2100697,0,1,0,0,0,0,0,0,0,0,1,2023-09-19,1,0.5,0.25,0.20833333333333331
TXN_7676968,0,0,0,0,0,0,1,0,0,0,1,2023-02-21,0,0.75,0.75,0.625
TXN_5726998,1,0,0,0,0,0,0,0,0,1,0,2023-08-12,1,0.5,0.5,0.3333333333333333
TXN_4134594,0,0,0,0,0,1,0,0,0,0,1,2023-09-27,0,0.5,0.75,0.4583333333333333
TXN_5079340,0,0,1,0,0,0,0,0,1,0,0,2023-08-18,0,0.75,0.0,0.125
TXN_8276635,0,0,0,0,0,1,0,0,0,0,1,2023-12-16,1,0.75,0.75,0.625
TXN_1380601,0,0,0,0,0,0,0,1,0,0,1,2023-03-11,0,0.75,0.125,0.20833333333333331
TXN_3959152,0,0,0,1,0,0,0,0,1,0,0,2023-05-21,0,0.0,0.5,0.08333333333333333
TXN_7776739,0,0,0,0,0,0,0,1,1,0,0,2023-02-23,1,0.25,0.125,0.08333333333333333
TXN_7569615,1,0,0,0,0,0,0,0,1,0,0,2023-06-07,1,0.25,0.5,0.20833333333333331
TXN_8703771,1,0,0,0,0,0,0,0,1,0,0,2023-05-12,0,1.0,0.5,0.5833333333333333
TXN_2052395,0,0,0,0,0,0,1,0,0,1,0,2023-07-06,0,0.5,0.75,0.4583333333333333
TXN_9421441,0,0,0,0,0,1,0,0,1,0,0,2023-06-20,0,0.25,0.75,0.29166666666666663
TXN_9065402,0,0,0,0,1,0,0,0,1,0,0,2023-12-22,1,0.0,1.0,0.16666666666666666
TXN_3638955,0,0,1,0,0,0,0,0,1,0,0,2023-09-02,1,0.25,0.0,0.041666666666666664
TXN_2635532,0,0,0,0,0,1,0,0,1,0,0,2023-01-14,1,0.75,0.75,0.625
TXN_8256593,0,0,0,0,1,0,0,0,0,0,1,2023-08-09,1,0.25,1.0,0.375
TXN_9271457,1,0,0,0,0,0,0,0,0,0,1,2023-02-27,0,0.5,0.5,0.3333333333333333
TXN_5392603,0,1,0,0,0,0,0,0,1,0,0,2023-05-14,0,0.0,0.25,0.041666666666666664
TXN_6319728,0,1,0,0,0,0,0,0,0,1,0,2023-07-18,0,0.25,0.25,0.125
TXN_9263299,0,0,1,0,0,0,0,0,0,1,0,2023-10-08,1,0.25,0.0,0.041666666666666664
TXN_2301505,1,0,0,0,0,0,0,0,0,0,1,2023-03-21,0,1.0,0.5,0.5833333333333333
TXN_5895177,1,0,0,0,0,0,0,0,1,0,0,2023-08-16,1,1.0,0.5,0.5833333333333333
TXN_8751516,0,0,0,0,0,0,0,1,1,0,0,2023-08-11,1,0.5,0.125,0.14583333333333331
TXN_8147357,0,0,0,0,0,0,0,1,0,1,0,2023-04-20,1,1.0,0.125,0.2708333333333333
TXN_1436343,0,0,1,0,0,0,0,0,0,1,0,2023-11-26,0,0.0,0.0,0.0
TXN_2214698,0,0,0,0,1,0,0,0,0,1,0,2023-10-10,1,0.75,1.0,0.7916666666666666
TXN_7480234,0,0,0,0,1,0,0,0,1,0,0,2023-05-10,1,0.0,1.0,0.16666666666666666
TXN_3283097,0,1,0,0,0,0,0,0,1,0,0,2023-02-28,1,1.0,0.25,0.375
TXN_2633602,1,0,0,0,0,0,0,0,0,0,1,2023-02-02,0,0.25,0.5,0.20833333333333331
TXN_3093219,0,0,0,1,0,0,0,0,1,0,0,2023-01-28,1,1.0,0.5,0.5833333333333333
TXN_3515730,0,0,1,0,0,0,0,0,0,1,0,2023-08-14,1,0.0,0.0,0.0
TXN_3665733,0,1,0,0,0,0,0,0,1,0,0,2023-08-26,1,1.0,0.25,0.375
TXN_4010658,0,0,0,0,0,0,0,1,0,0,1,2023-09-26,1,1.0,0.125,0.2708333333333333
TXN_1454467,0,0,0,1,0,0,0,0,1,0,0,2023-03-15,0,0.5,0.5,0.3333333333333333
TXN_2598728,1,0,0,0,0,0,0,0,0,1,0,2023-01-13,1,0.25,0.5,0.20833333333333331
TXN_3390285,0,0,0,0,0,0,0,1,0,1,0,2023-02-06,1,0.25,0.125,0.08333333333333333
TXN_8224079,0,0,1,0,0,0,0,0,1,0,0,2023-10-16,0,1.0,0.0,0.16666666666666666
TXN_1916339,1,0,0,0,0,0,0,0,1,0,0,2023-07-15,0,0.0,0.5,0.08333333333333333
TXN_8611035,0,0,0,0,0,1,0,0,0,0,1,2023-05-28,0,1.0,0.75,0.7916666666666666
TXN_3595735,0,0,0,0,0,0,0,1,0,0,1,2023-03-26,1,0.75,0.125,0.20833333333333331
TXN_4884822,0,0,1,0,0,0,0,0,0,1,0,2023-04-23,0,0.0,0.0,0.0
TXN_3668051,1,0,0,0,0,0,0,0,1,0,0,2023-11-17,1,0.0,0.5,0.08333333333333333
TXN_6169633,0,0,0,0,1,0,0,0,0,1,0,2023-12-20,1,0.75,1.0,0.7916666666666666
TXN_3884811,0,1,0,0,0,0,0,0,0,1,0,2023-06-10,1,0.75,0.25,0.29166666666666663
TXN_7050740,1,0,0,0,0,0,0,0,1,0,0,2023-07-12,1,0.0,0.5,0.08333333333333333
TXN_1234097,0,0,1,0,0,0,0,0,1,0,0,2023-12-04,1,0.75,0.0,0.125
TXN_4518102,0,0,0,0,0,0,0,1,0,1,0,2023-02-08,0,1.0,0.125,0.2708333333333333
TXN_5939055,0,1,0,0,0,0,0,0,0,0,1,2023-10-21,1,0.5,0.25,0.20833333333333331
TXN_7809183,0,0,1,0,0,0,0,0,0,0,1,2023-09-08,1,0.75,0.0,0.125
TXN_6071202,0,0,1,0,0,0,0,0,1,0,0,2023-06-07,0,0.0,0.0,0.0
TXN_8158496,0,0,0,0,0,0,0,1,1,0,0,2023-06-19,1,0.75,0.125,0.20833333333333331
TXN_2726848,1,0,0,0,0,0,0,0,0,1,0,2023-09-11,1,1.0,0.5,0.5833333333333333
TXN_3666858,1,0,0,0,0,0,0,0,0,1,0,2023-12-27,0,0.75,0.5,0.4583333333333333
TXN_5499915,0,0,1,0,0,0,0,0,0,0,1,2023-02-01,1,0.25,0.0,0.041666666666666664
TXN_4660753,0,0,0,1,0,0,0,0,0,1,0,2023-10-04,1,0.0,0.5,0.08333333333333333
TXN_8089522,0,0,0,0,0,1,0,0,1,0,0,2023-02-12,1,0.75,0.75,0.625
TXN_1564754,0,0,0,0,1,0,0,0,0,0,1,2023-03-14,0,0.5,1.0,0.5833333333333333
TXN_1824506,1,0,0,0,0,0,0,0,1,0,0,2023-03-02,0,0.0,0.5,0.08333333333333333
TXN_3229758,0,1,0,0,0,0,0,0,1,0,0,2023-04-09,1,0.75,0.25,0.29166666666666663
TXN_3677592,0,0,0,0,0,1,0,0,1,0,0,2023-05-29,0,0.25,0.75,0.29166666666666663
TXN_1002457,0,0,1,0,0,0,0,0,0,0,1,2023-09-29,1,1.0,0.0,0.16666666666666666
TXN_8056263,0,0,0,0,0,0,1,0,0,0,1,2023-04-20,0,1.0,0.75,0.7916666666666666
TXN_4732351,0,0,0,0,0,1,0,0,0,0,1,2023-04-22,0,0.0,0.75,0.125
TXN_8049191,1,0,0,0,0,0,0,0,0,1,0,2023-07-31,1,0.5,0.5,0.3333333333333333
TXN_4980036,1,0,0,0,0,0,0,0,1,0,0,2023-01-05,1,0.25,0.5,0.20833333333333331
TXN_3022839,0,1,0,0,0,0,0,0,0,0,1,2023-08-25,1,1.0,0.25,0.375
TXN_7701070,0,1,0,0,0,0,0,0,0,1,0,2023-07-28,1,1.0,0.25,0.375
TXN_8048037,0,0,0,0,0,1,0,0,0,0,1,2023-03-31,1,0.25,0.75,0.29166666666666663
TXN_4619029,0,0,0,0,0,1,0,0,0,1,0,2023-06-10,0,0.5,0.75,0.4583333333333333
TXN_4444463,1,0,0,0,0,0,0,0,0,0,1,2023-05-16,0,0.75,0.5,0.4583333333333333
TXN_1887522,0,0,0,0,0,1,0,0,1,0,0,2023-02-20,0,0.75,0.75,0.625
TXN_6908953,0,0,0,0,0,0,0,1,0,1,0,2023-12-08,0,0.0,0.125,0.020833333333333332
TXN_4759769,0,0,0,0,0,1,0,0,1,0,0,2023-08-03,0,0.0,0.75,0.125
TXN_2254479,0,0,0,0,0,0,0,1,0,1,0,2023-08-03,1,0.25,0.125,0.08333333333333333
TXN_7555408,0,0,0,0,1,0,0,0,1,0,0,2023-06-06,0,0.25,1.0,0.375
TXN_6857943,1,0,0,0,0,0,0,0,0,1,0,2023-01-08,1,1.0,0.5,0.5833333333333333
TXN_4796350,0,0,0,0,0,0,1,0,0,1,0,2023-02-27,1,0.5,0.75,0.4583333333333333
TXN_9552845,0,0,0,0,0,1,0,0,1,0,0,2023-02-18,0,0.5,0.75,0.4583333333333333
TXN_6769465,0,0,0,1,0,0,0,0,0,0,1,2023-06-13,0,1.0,0.5,0.5833333333333333
TXN_7438831,0,1,0,0,0,0,0,0,0,1,0,2023-12-24,1,1.0,0.25,0.375
TXN_3871837,0,0,0,0,0,0,0,1,0,0,1,2023-12-15,1,0.5,0.125,0.14583333333333331
TXN_3656762,0,0,0,0,0,1,0,0,0,1,0,2023-07-31,1,0.25,0.75,0.29166666666666663
TXN_4980282,1,0,0,0,0,0,0,0,0,0,1,2023-10-22,0,0.0,0.5,0.08333333333333333
TXN_3580786,0,0,0,0,0,0,0,1,0,0,1,2023-03-28,0,0.0,0.125,0.020833333333333332
TXN_4355728,0,0,0,1,0,0,0,0,0,1,0,2023-03-06,1,0.75,0.5,0.4583333333333333
TXN_2508476,0,0,0,0,0,0,1,0,1,0,0,2023-04-14,1,1.0,0.75,0.7916666666666666
TXN_1325631,1,0,0,0,0,0,0,0,0,1,0,2023-02-11,0,0.75,0.5,0.4583333333333333
TXN_8209125,0,0,1,0,0,0,0,0,0,1,0,2023-01-30,1,0.5,0.0,0.08333333333333333
TXN_1751164,0,0,0,0,1,0,0,0,1,0,0,2023-09-11,0,0.25,1.0,0.375
TXN_3730415,1,0,0,0,0,0,0,0,0,1,0,2023-04-09,1,0.75,0.5,0.4583333333333333
TXN_4134253,0,0,0,0,0,0,0,1,1,0,0,2023-10-07,0,0.75,0.125,0.20833333333333331
TXN_3256497,0,1,0,0,0,0,0,0,1,0,0,2023-08-20,0,0.25,0.25,0.125
TXN_8763180,0,0,0,0,0,0,1,0,0,1,0,2023-04-16,1,0.0,0.75,0.125
TXN_3219175,0,0,0,0,0,1,0,0,1,0,0,2023-02-23,1,1.0,0.75,0.7916666666666666
TXN_6234872,0,0,0,0,0,0,1,0,0,1,0,2023-12-23,0,0.0,0.75,0.125
TXN_7919440,0,0,0,0,0,0,0,1,1,0,0,2023-08-19,1,0.75,0.125,0.20833333333333331
TXN_7558641,0,1,0,0,0,0,0,0,0,0,1,2023-12-22,0,0.0,0.25,0.041666666666666664
TXN_9940220,0,0,0,1,0,0,0,0,1,0,0,2023-03-05,1,0.25,0.5,0.20833333333333331
TXN_8805984,0,0,0,1,0,0,0,0,0,1,0,2023-06-30,1,0.25,0.5,0.20833333333333331
TXN_2130483,0,0,0,0,0,0,0,1,1,0,0,2023-11-25,1,0.75,0.125,0.20833333333333331
TXN_1972584,0,0,0,0,0,1,0,0,0,0,1,2023-07-10,0,1.0,0.75,0.7916666666666666
TXN_3150792,0,1,0,0,0,0,0,0,1,0,0,2023-07-02,0,1.0,0.25,0.375
TXN_2980008,1,0,0,0,0,0,0,0,0,0,1,2023-11-17,1,0.5,0.5,0.3333333333333333
TXN_5511805,0,0,0,1,0,0,0,0,1,0,0,2023-06-03,1,0.0,0.5,0.08333333333333333
TXN_7292548,0,0,1,0,0,0,0,0,0,0,1,2023-03-24,1,0.75,0.0,0.125
TXN_2169664,0,0,0,0,0,0,1,0,1,0,0,2023-07-23,1,0.0,0.75,0.125
TXN_3234877,0,1,0,0,0,0,0,0,1,0,0,2023-07-29,1,0.75,0.25,0.29166666666666663
TXN_6368719,1,0,0,0,0,0,0,0,0,1,0,2023-01-03,1,0.75,0.5,0.4583333333333333
TXN_8852585,0,0,0,0,0,1,0,0,0,1,0,2023-01-05,1,0.75,0.75,0.625
TXN_9201010,0,0,0,0,1,0,0,0,0,1,0,2023-03-15,1,0.0,1.0,0.16666666666666666
TXN_7817014,0,0,1,0,0,0,0,0,0,0,1,2023-06-25,1,0.0,0.0,0.0
TXN_2873990,0,0,0,0,0,1,0,0,1,0,0,2023-03-12,1,0.25,0.75,0.29166666666666663
TXN_3088796,0,0,0,0,0,1,0,0,0,1,0,2023-08-16,1,0.75,0.75,0.625
TXN_3414935,0,1,0,0,0,0,0,0,1,0,0,2023-08-03,0,0.75,0.25,0.29166666666666663
TXN_3607652,0,0,0,0,1,0,0,0,0,0,1,2023-06-05,0,0.75,1.0,0.7916666666666666
TXN_8502094,0,0,0,1,0,0,0,0,0,1,0,2023-03-21,0,1.0,0.5,0.5833333333333333
TXN_9068244,0,0,0,0,0,1,0,0,0,0,1,2023-10-19,1,1.0,0.75,0.7916666666666666
TXN_2696664,0,0,1,0,0,0,0,0,0,1,0,2023-01-07,0,1.0,0.0,0.16666666666666666
TXN_7661609,1,0,0,0,0,0,0,0,1,0,0,2023-11-29,0,0.0,0.5,0.08333333333333333
TXN_7633490,0,0,1,0,0,0,0,0,1,0,0,2023-10-27,1,0.0,0.0,0.0
TXN_9292230,0,0,0,0,0,0,0,1,0,1,0,2023-07-14,0,0.75,0.125,0.20833333333333331
TXN_1664665,0,0,0,1,0,0,0,0,0,1,0,2023-05-21,0,0.5,0.5,0.3333333333333333
TXN_5081978,1,0,0,0,0,0,0,0,1,0,0,2023-10-19,0,0.0,0.5,0.08333333333333333
TXN_7314409,0,0,0,0,0,0,1,0,0,1,0,2023-08-06,0,1.0,0.75,0.7916666666666666
TXN_4573576,0,0,0,1,0,0,0,0,1,0,0,2023-07-05,0,0.25,0.5,0.20833333333333331
TXN_5645919,0,1,0,0,0,0,0,0,0,1,0,2023-01-17,0,0.5,0.25,0.20833333333333331
TXN_8006668,0,0,0,0,0,0,0,1,0,1,0,2023-12-22,0,0.75,0.125,0.20833333333333331
TXN_8818168,0,0,0,1,0,0,0,0,0,0,1,2023-07-20,1,0.75,0.5,0.4583333333333333
TXN_4369043,0,0,0,1,0,0,0,0,1,0,0,2023-03-25,0,0.25,0.5,0.20833333333333331
TXN_3560062,0,0,1,0,0,0,0,0,1,0,0,2023-03-20,0,0.0,0.0,0.0
TXN_4769307,0,0,0,0,0,0,0,1,0,0,1,2023-12-24,0,1.0,0.125,0.2708333333333333
TXN_7270652,0,0,0,0,0,1,0,0,0,1,0,2023-05-14,1,0.0,0.75,0.125
TXN_4991815,1,0,0,0,0,0,0,0,1,0,0,2023-11-06,1,1.0,0.5,0.5833333333333333
TXN_6360132,0,0,0,0,0,1,0,0,1,0,0,2023-09-16,1,0.75,0.75,0.625
TXN_8199829,1,0,0,0,0,0,0,0,0,1,0,2023-07-29,1,0.25,0.5,0.20833333333333331
TXN_9166449,0,0,1,0,0,0,0,0,0,0,1,2023-07-31,1,0.75,0.0,0.125
TXN_7864939,0,0,0,0,0,1,0,0,0,0,1,2023-08-19,0,0.5,0.75,0.4583333333333333
TXN_2640701,0,0,0,0,1,0,0,0,1,0,0,2023-05-07,1,0.5,1.0,0.5833333333333333
TXN_3740963,0,0,0,0,1,0,0,0,0,0,1,2023-01-22,1,0.25,1.0,0.375
TXN_8101633,0,0,0,0,0,1,0,0,1,0,0,2023-08-10,0,0.25,0.75,0.29166666666666663
TXN_6063966,0,0,0,1,0,0,0,0,0,0,1,2023-10-24,1,0.25,0.5,0.20833333333333331
TXN_3779640,0,0,0,0,0,0,0,1,0,0,1,2023-05-16,0,0.0,0.125,0.020833333333333332
TXN_8278833,1,0,0,0,0,0,0,0,0,0,1,2023-02-26,1,0.5,0.5,0.3333333333333333
TXN_8778598,0,0,0,0,0,1,0,0,1,0,0,2023-09-02,0,0.5,0.75,0.4583333333333333
TXN_7550103,1,0,0,0,0,0,0,0,1,0,0,2023-01-19,1,1.0,0.5,0.5833333333333333
